year,horizon,seed,feature_set,train_window,train_rows,valid_rows,refit_rows,test_rows,best_epoch,best_valid_ic,test_ic,test_spread,refit_final_loss,clip_lo,clip_hi,run
2018,20,55555,all,expanding,55678,10878,67585,12226,15,0.0442721522340025,0.0706159231359164,0.022048284261366,0.6854444688016718,-0.1552808582782745,0.7390825152397156,v5_4_repaired_h20_seed55555_20260829_160149
2019,20,55555,all,expanding,67585,11176,79790,12050,20,0.08219664287971,0.0186643744230628,-0.0025891204610518,0.6808736599408663,-0.1627968847751617,0.7242862582206726,v5_4_repaired_h20_seed55555_20260829_160149
2020,20,55555,all,expanding,79790,11000,91840,12250,25,0.0686680139789666,0.0924259989710169,0.0260879903686715,0.6789395173390707,-0.1599200069904327,0.6954249143600464,v5_4_repaired_h20_seed55555_20260829_160149
2021,20,55555,all,expanding,91840,11200,104090,12150,25,0.1057391528039787,0.0808159813769388,0.0295823443117907,0.675677264437956,-0.1662531495094299,0.5463051795959473,v5_4_repaired_h20_seed55555_20260829_160149
2022,20,55555,all,expanding,104090,11100,116240,12300,15,0.078657431838945,0.0958705578169487,0.021601215743497,0.6834203161691365,-0.175417959690094,0.5726451873779297,v5_4_repaired_h20_seed55555_20260829_160149
2023,20,55555,all,expanding,116240,11250,128540,11950,10,0.0766649294674711,0.0612407413085871,0.0194853830797556,0.6858019090834118,-0.1767710298299789,0.4736236035823822,v5_4_repaired_h20_seed55555_20260829_160149
2024,20,55555,all,expanding,128540,10900,140490,12100,25,0.0690725330690473,0.0110731737126738,-3.722455628282704e-05,0.6737500817879386,-0.174796313047409,0.4286563694477081,v5_4_repaired_h20_seed55555_20260829_160149
2025,20,55555,all,expanding,140490,11050,152590,12150,35,0.0287426515290277,0.0577457649726557,0.0161016401896655,0.6680160403251648,-0.1791461855173111,0.3991438746452331,v5_4_repaired_h20_seed55555_20260829_160149
2026,20,55555,all,expanding,152590,11100,164740,6850,5,0.114180591155381,0.1162275114891181,0.0804559779840901,0.6898861549518727,-0.1806980967521667,0.3842253684997558,v5_4_repaired_h20_seed55555_20260829_160149
2018,20,77777,all,expanding,55678,10878,67585,12226,25,0.0473908345774137,0.0675643200694708,0.0190353932918347,0.6796951510689475,-0.1552808582782745,0.7390825152397156,v5_4_repaired_h20_seed77777_20260829_160153
2019,20,77777,all,expanding,67585,11176,79790,12050,20,0.0677605771651725,0.037681194784152,0.0006045130988246,0.6818909003184392,-0.1627968847751617,0.7242862582206726,v5_4_repaired_h20_seed77777_20260829_160153
2020,20,77777,all,expanding,79790,11000,91840,12250,20,0.0449768128614869,0.1028604748021657,0.0312914333455594,0.6828765114148457,-0.1599200069904327,0.6954249143600464,v5_4_repaired_h20_seed77777_20260829_160153
2021,20,77777,all,expanding,91840,11200,104090,12150,25,0.1248666609500943,0.0901473024097917,0.0410229373094206,0.6770176747265984,-0.1662531495094299,0.5463051795959473,v5_4_repaired_h20_seed77777_20260829_160153
2022,20,77777,all,expanding,104090,11100,116240,12300,5,0.0967903050368356,0.0733575475765103,0.0142980982864503,0.6905654543324521,-0.175417959690094,0.5726451873779297,v5_4_repaired_h20_seed77777_20260829_160153
2023,20,77777,all,expanding,116240,11250,128540,11950,1,0.0749082873816857,0.0483603424028326,0.0219936318661247,0.7712721767879668,-0.1767710298299789,0.4736236035823822,v5_4_repaired_h20_seed77777_20260829_160153
2024,20,77777,all,expanding,128540,10900,140490,12100,20,0.0834481151772855,-0.0073906150453538,-0.0008840829586274,0.6805923425632975,-0.174796313047409,0.4286563694477081,v5_4_repaired_h20_seed77777_20260829_160153
2025,20,77777,all,expanding,140490,11050,152590,12150,1,0.053198321895462,0.0682945770900953,0.025722617055849,0.7391016721725464,-0.1791461855173111,0.3991438746452331,v5_4_repaired_h20_seed77777_20260829_160153
2026,20,77777,all,expanding,152590,11100,164740,6850,10,0.1173321220380043,0.0848166229150737,0.0684236380902221,0.6874018068666812,-0.1806980967521667,0.3842253684997558,v5_4_repaired_h20_seed77777_20260829_160153
